Year,App.,Taxon,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Purpose,Source,is_live,import_qty_log,export_qty_log
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Italy,Indonesia,0.0,1601.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,7.379008127628304
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Italy,Indonesia,0.0,47.0,SKINS,3,3,0,0.0,3.8712010109078903
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Italy,Indonesia,0.0,6.0,SKIN PIECES,3,3,0,0.0,1.9459101490553128
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Italy,Lao People's Democratic Republic,0.0,4.0,GARMENTS,3,1,0,0.0,1.6094379124341005
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Italy,Lao People's Democratic Republic,0.0,17.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,2.8903717578961645
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Italy,Lao People's Democratic Republic,0.0,454.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,6.12029741895095
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Italy,Malaysia,0.0,1.0,LEATHER PRODUCTS (SMALL),2,3,0,0.0,0.6931471805599453
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Italy,Malaysia,0.0,51.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,3.951243718581428
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Italy,Thailand,0.0,8.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,2.19722457733622
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Italy,Vietnam,0.0,2.0,GARMENTS,3,1,0,0.0,1.0986122886681096
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Italy,Vietnam,0.0,13.0,LEATHER PRODUCTS (LARGE),3,1,0,0.0,2.639057329615259
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Italy,Vietnam,0.0,13.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,2.639057329615259
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Italy,Vietnam,0.0,120.0,LEATHER PRODUCTS (SMALL),1,1,0,0.0,4.795790545596741
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Italy,Vietnam,0.0,2855.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,7.957177323459475
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Italy,Vietnam,0.0,45.0,SKINS,3,1,0,0.0,3.828641396489095
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Italy,Vietnam,0.0,1.0,SKIN PIECES,3,1,0,0.0,0.6931471805599453
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Japan,Indonesia,0.0,16.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,2.833213344056216
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Japan,Indonesia,0.0,186.0,SKINS,3,3,0,0.0,5.231108616854587
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Japan,Malaysia,0.0,380.0,SKINS,3,3,0,0.0,5.942799375126701
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Malaysia,Unknown,0.0,3598.0,SKINS,3,3,0,0.0,8.188411308079031
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Netherlands,Indonesia,0.0,8.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,2.19722457733622
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Netherlands,Vietnam,0.0,1.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,0.6931471805599453
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Portugal,Indonesia,0.0,7.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,2.079441541679836
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Singapore,Indonesia,0.0,2.0,JEWELLERY,3,3,0,0.0,1.0986122886681096
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Singapore,Indonesia,0.0,252.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,5.53338948872752
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Singapore,Indonesia,0.0,421.0,SKINS,3,3,0,0.0,6.045005314036012
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Singapore,Lao People's Democratic Republic,0.0,244.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,5.501258210544727
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Singapore,Malaysia,0.0,2837.0,SKINS,3,3,0,0.0,7.950854857719988
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Singapore,Thailand,0.0,1.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,0.6931471805599453
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,Singapore,Vietnam,0.0,529.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,6.272877006546167
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,San Marino,Indonesia,0.0,5.0,GARMENTS,3,3,0,0.0,1.791759469228055
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,San Marino,Vietnam,0.0,2.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.0986122886681096
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,San Marino,Vietnam,0.0,19.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,2.995732273553991
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,United States,Indonesia,0.0,85.0,SKINS,3,3,0,0.0,4.454347296253507
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,South Korea,United States,Malaysia,0.0,44.0,SKINS,3,3,0,0.0,3.80666248977032
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,United Arab Emirates,Indonesia,0.0,4.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,1.6094379124341005
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,United Arab Emirates,Malaysia,0.0,2.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,1.0986122886681096
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,United Arab Emirates,Vietnam,0.0,2.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.0986122886681096
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,Germany,Indonesia,0.0,11.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,2.4849066497880004
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,Spain,Indonesia,0.0,8.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,2.19722457733622
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,France,Indonesia,0.0,41.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,3.737669618283368
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,France,Lao People's Democratic Republic,0.0,54.5,LEATHER PRODUCTS (SMALL),3,1,0,0.0,4.0163830207523885
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,France,Vietnam,0.0,109.5,LEATHER PRODUCTS (SMALL),3,1,0,0.0,4.705015520957808
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,United Kingdom,Indonesia,0.0,4.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,1.6094379124341005
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,United Kingdom,Lao People's Democratic Republic,0.0,1.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,0.6931471805599453
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,United Kingdom,Vietnam,0.0,4.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.6094379124341005
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,Indonesia,Unknown,0.0,37.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,3.6375861597263857
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,Italy,Indonesia,0.0,1.0,GARMENTS,2,3,0,0.0,0.6931471805599453
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,Italy,Indonesia,0.0,1.0,LEATHER PRODUCTS (LARGE),2,3,0,0.0,0.6931471805599453
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,Italy,Indonesia,0.0,50.0,LEATHER PRODUCTS (SMALL),2,3,0,0.0,3.9318256327243257
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,Italy,Indonesia,0.0,1499.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,7.313220387090301
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,Italy,Lao People's Democratic Republic,0.0,1.0,LEATHER PRODUCTS (LARGE),2,1,0,0.0,0.6931471805599453
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,Italy,Lao People's Democratic Republic,0.0,17.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,2.8903717578961645
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,Italy,Lao People's Democratic Republic,0.0,59.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,4.0943445622221
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,Italy,Malaysia,0.0,1.0,LEATHER PRODUCTS (SMALL),2,3,0,0.0,0.6931471805599453
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,Italy,Malaysia,0.0,589.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,6.380122536899765
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,Italy,Singapore,0.0,1.0,LEATHER PRODUCTS (SMALL),2,3,0,0.0,0.6931471805599453
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,Italy,Vietnam,0.0,2.0,LEATHER PRODUCTS (LARGE),2,1,0,0.0,1.0986122886681096
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,Italy,Vietnam,0.0,54.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,4.007333185232471
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,Italy,Vietnam,0.0,674.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,6.51471269087253
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,Monaco,Vietnam,0.0,1.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,0.6931471805599453
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,Netherlands,Indonesia,0.0,23.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,3.1780538303479458
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,Netherlands,Vietnam,0.0,1.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,0.6931471805599453
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,Qatar,Indonesia,0.0,14.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,2.70805020110221
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,Singapore,Malaysia,0.0,1.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,0.6931471805599453
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kuwait,Turkey,Indonesia,0.0,7.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,2.079441541679836
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kazakhstan,Germany,Vietnam,0.0,6.0,GARMENTS,3,1,0,0.0,1.9459101490553128
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kazakhstan,France,Indonesia,18.0,89.5,LEATHER PRODUCTS (SMALL),3,3,0,2.9444389791664403,4.505349850705881
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kazakhstan,France,Lao People's Democratic Republic,21.0,23.0,LEATHER PRODUCTS (SMALL),3,1,0,3.091042453358316,3.1780538303479458
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kazakhstan,France,Malaysia,0.0,1.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,0.6931471805599453
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kazakhstan,France,Vietnam,84.0,109.5,LEATHER PRODUCTS (SMALL),3,1,0,4.442651256490317,4.705015520957808
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kazakhstan,France,Vietnam,1.0,0.0,LEATHER PRODUCTS (SMALL),3,3,0,0.6931471805599453,0.0
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kazakhstan,Italy,Indonesia,0.0,21.0,GARMENTS,3,3,0,0.0,3.091042453358316
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kazakhstan,Italy,Indonesia,2.0,0.0,LEATHER PRODUCTS (SMALL),3,1,0,1.0986122886681096,0.0
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kazakhstan,Italy,Indonesia,0.0,160.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,5.081404364984463
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kazakhstan,Italy,Lao People's Democratic Republic,0.0,2.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,1.0986122886681096
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kazakhstan,Italy,Lao People's Democratic Republic,0.0,3.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.3862943611198906
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kazakhstan,Italy,Vietnam,0.0,13.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,2.639057329615259
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kazakhstan,Italy,Vietnam,0.0,1.0,LEATHER PRODUCTS (SMALL),2,3,0,0.0,0.6931471805599453
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kazakhstan,Italy,Vietnam,21.0,135.0,LEATHER PRODUCTS (SMALL),3,1,0,3.091042453358316,4.912654885736052
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kazakhstan,Monaco,Indonesia,0.0,2.0,LEATHER PRODUCTS (SMALL),2,3,0,0.0,1.0986122886681096
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Kazakhstan,Monaco,Vietnam,0.0,1.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,0.6931471805599453
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Lao People's Democratic Republic,Italy,Lao People's Democratic Republic,0.0,1.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,0.6931471805599453
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Lebanon,Germany,Indonesia,0.0,2.0,GARMENTS,3,3,0,0.0,1.0986122886681096
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Lebanon,Germany,Indonesia,0.0,5.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,1.791759469228055
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Lebanon,Germany,Lao People's Democratic Republic,0.0,1.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,0.6931471805599453
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Lebanon,Germany,Vietnam,0.0,3.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.3862943611198906
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Lebanon,France,Indonesia,0.0,21.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,3.091042453358316
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Lebanon,France,Vietnam,0.0,46.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,3.8501476017100575
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Lebanon,United Kingdom,Lao People's Democratic Republic,0.0,4.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.6094379124341005
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Lebanon,Italy,Indonesia,0.0,2.0,GARMENTS,2,3,0,0.0,1.0986122886681096
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Lebanon,Italy,Indonesia,0.0,13.0,GARMENTS,3,3,0,0.0,2.639057329615259
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Lebanon,Italy,Indonesia,0.0,19.0,LEATHER PRODUCTS (SMALL),2,3,0,0.0,2.995732273553991
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Lebanon,Italy,Indonesia,0.0,209.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,5.3471075307174685
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Lebanon,Italy,Indonesia,0.0,8.0,SKINS,3,3,0,0.0,2.19722457733622
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Lebanon,Italy,Lao People's Democratic Republic,0.0,4.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,1.6094379124341005
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Lebanon,Italy,Lao People's Democratic Republic,0.0,54.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,4.007333185232471
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Lebanon,Italy,Malaysia,0.0,3.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,1.3862943611198906
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Lebanon,Italy,Vietnam,0.0,1.0,GARMENTS,2,1,0,0.0,0.6931471805599453
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Lebanon,Italy,Vietnam,0.0,1.0,LEATHER PRODUCTS (LARGE),2,1,0,0.0,0.6931471805599453
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Lebanon,Italy,Vietnam,0.0,4.0,LEATHER PRODUCTS (LARGE),3,1,0,0.0,1.6094379124341005
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Lebanon,Italy,Vietnam,0.0,17.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,2.8903717578961645
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Lebanon,Italy,Vietnam,0.0,1.0,LEATHER PRODUCTS (SMALL),1,1,0,0.0,0.6931471805599453
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Lebanon,Italy,Vietnam,0.0,291.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,5.676753802268282
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Lebanon,Italy,Vietnam,0.0,1.0,SKINS,3,1,0,0.0,0.6931471805599453
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Lebanon,Monaco,Indonesia,0.0,3.0,LEATHER PRODUCTS (SMALL),2,3,0,0.0,1.3862943611198906
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Lebanon,Turkey,Indonesia,0.0,3.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,1.3862943611198906
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Liechtenstein,Germany,Indonesia,0.0,10.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,2.3978952727983707
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Liechtenstein,Italy,Lao People's Democratic Republic,0.0,4.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.6094379124341005
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Sri Lanka,Italy,Vietnam,0.0,2.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,1.0986122886681096
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Lithuania,Turkey,Indonesia,34.0,35.0,SKINS,3,3,0,3.555348061489413,3.58351893845611
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Libya,Italy,Indonesia,0.0,2.0,LEATHER PRODUCTS (SMALL),2,3,0,0.0,1.0986122886681096
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Libya,Italy,Vietnam,0.0,2.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,1.0986122886681096
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Morocco,Belgium,Lao People's Democratic Republic,0.0,12.0,SKINS,3,1,0,0.0,2.5649493574615367
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Morocco,Belgium,Vietnam,0.0,3.0,SKINS,3,1,0,0.0,1.3862943611198906
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Morocco,Germany,Indonesia,0.0,2.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,1.0986122886681096
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Morocco,Germany,Vietnam,0.0,1.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,0.6931471805599453
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Morocco,Spain,Indonesia,0.0,2.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,1.0986122886681096
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Morocco,Spain,Vietnam,0.0,34.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,3.555348061489413
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Morocco,France,Indonesia,0.0,49.5,LEATHER PRODUCTS (SMALL),3,3,0,0.0,3.9219733362813134
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Morocco,France,Lao People's Democratic Republic,0.0,30.5,LEATHER PRODUCTS (SMALL),3,1,0,0.0,3.449987545831587
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Morocco,France,Vietnam,0.0,87.5,LEATHER PRODUCTS (SMALL),3,1,0,0.0,4.483002552013883
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Morocco,Italy,Indonesia,0.0,1.0,LEATHER PRODUCTS (SMALL),2,3,0,0.0,0.6931471805599453
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Morocco,Italy,Indonesia,0.0,35.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,3.58351893845611
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Morocco,Italy,Indonesia,0.0,120.0,SKINS,3,3,0,0.0,4.795790545596741
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Morocco,Italy,Vietnam,0.0,3.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,1.3862943611198906
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Morocco,Italy,Vietnam,0.0,18.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,2.9444389791664403
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Morocco,Italy,Vietnam,0.0,2.0,SKINS,3,1,0,0.0,1.0986122886681096
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Morocco,Italy,Unknown,0.0,1.0,LIVE,2,1,1,0.0,0.6931471805599453
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Monaco,Switzerland,Indonesia,1.0,0.0,LEATHER PRODUCTS (SMALL),3,3,0,0.6931471805599453,0.0
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Monaco,Switzerland,Vietnam,11.0,0.0,LEATHER PRODUCTS (SMALL),3,1,0,2.4849066497880004,0.0
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Monaco,Germany,Indonesia,72.0,74.0,LEATHER PRODUCTS (SMALL),3,3,0,4.290459441148391,4.31748811353631
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Monaco,Germany,Lao People's Democratic Republic,1.0,0.0,LEATHER PRODUCTS (SMALL),3,1,0,0.6931471805599453,0.0
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Monaco,France,Indonesia,256.0,180.5,LEATHER PRODUCTS (SMALL),3,3,0,5.54907608489522,5.201255653704905
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Monaco,France,Lao People's Democratic Republic,1.0,1.0,GARMENTS,3,1,0,0.6931471805599453,0.6931471805599453
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Monaco,France,Lao People's Democratic Republic,1.0,0.0,LEATHER PRODUCTS (LARGE),3,1,0,0.6931471805599453,0.0
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Monaco,France,Lao People's Democratic Republic,1.0,52.0,LEATHER PRODUCTS (SMALL),3,1,0,0.6931471805599453,3.970291913552122
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Monaco,France,Malaysia,1.0,0.0,LEATHER PRODUCTS (SMALL),3,3,0,0.6931471805599453,0.0
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Monaco,France,Vietnam,4.0,5.0,GARMENTS,3,1,0,1.6094379124341005,1.791759469228055
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Monaco,France,Vietnam,203.0,217.33,LEATHER PRODUCTS (SMALL),3,1,0,5.318119993844216,5.386007679675025
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Monaco,United Kingdom,Lao People's Democratic Republic,1.0,1.0,LEATHER PRODUCTS (SMALL),3,1,0,0.6931471805599453,0.6931471805599453
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Monaco,Italy,Indonesia,4.0,0.0,GARMENTS,3,3,0,1.6094379124341005,0.0
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Monaco,Italy,Indonesia,133.0,310.0,LEATHER PRODUCTS (SMALL),3,3,0,4.897839799950911,5.739792912179234
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Monaco,Italy,Lao People's Democratic Republic,4.0,44.0,LEATHER PRODUCTS (SMALL),3,1,0,1.6094379124341005,3.80666248977032
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Monaco,Italy,Vietnam,437.0,591.0,LEATHER PRODUCTS (SMALL),3,1,0,6.082218910376446,6.3835066348840055
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Monaco,Luxembourg,Vietnam,0.0,1.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,0.6931471805599453
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Monaco,Netherlands,Indonesia,10.0,0.0,LEATHER PRODUCTS (SMALL),3,3,0,2.3978952727983707,0.0
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Monaco,Netherlands,Vietnam,5.0,0.0,LEATHER PRODUCTS (SMALL),3,1,0,1.791759469228055,0.0
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Monaco,Turkey,Vietnam,11.0,11.0,GARMENTS,3,1,0,2.4849066497880004,2.4849066497880004
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Monaco,Unknown,Unknown,70.0,0.0,LEATHER PRODUCTS (SMALL),3,1,0,4.262679877041316,0.0
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Moldova,Italy,Indonesia,0.0,4.0,GARMENTS,3,3,0,0.0,1.6094379124341005
2016,2.0,Python Reticulatus,Serpentes,Pythonidae,Python,Moldova,Italy,Indonesia,0.0,2.0,LEATHER PRODUCTS (SMALL),2,3,0,0.0,1.0986122886681096
